close,high,low,open,volume,baseVolume,datatime
8878.07,8884.9,8840.0,8849.79,5446130.26,614.69,2018-04-21 05:00:00
8923.0,8950.0,8867.87,8878.07,11075821.11,1243.13,2018-04-21 06:00:00
8874.88,9035.0,8854.2,8923.0,21211833.33,2371.31,2018-04-21 07:00:00
8791.0,8888.0,8708.96,8874.88,30170724.68,3429.5,2018-04-21 08:00:00
8705.01,8800.0,8630.0,8790.0,27809681.24,3191.98,2018-04-21 09:00:00
8675.0,8749.83,8640.44,8705.01,21581119.79,2480.53,2018-04-21 10:00:00
8700.0,8720.57,8565.0,8670.0,29354163.28,3398.99,2018-04-21 11:00:00
8755.01,8765.0,8680.0,8700.0,15678820.26,1796.09,2018-04-21 12:00:00
8748.0,8778.46,8680.5,8755.01,13528637.09,1549.5,2018-04-21 13:00:00
8742.55,8791.01,8735.99,8748.0,10139086.55,1156.95,2018-04-21 14:00:00
8828.2,8846.63,8742.55,8742.55,15647719.89,1776.67,2018-04-21 15:00:00
8755.0,8874.0,8737.28,8828.2,14114867.06,1603.68,2018-04-21 16:00:00
8760.0,8810.16,8706.5,8755.0,9086860.91,1037.09,2018-04-21 17:00:00
8779.97,8810.0,8730.0,8760.0,7032041.17,801.68,2018-04-21 18:00:00
8792.47,8818.16,8760.0,8779.97,6050251.1,688.27,2018-04-21 19:00:00
8765.0,8800.01,8707.0,8792.47,8377888.01,957.84,2018-04-21 20:00:00
8780.01,8799.0,8740.0,8765.0,4643949.73,529.37,2018-04-21 21:00:00
8806.29,8834.99,8762.32,8780.01,6145432.08,698.75,2018-04-21 22:00:00
8915.31,8930.0,8789.57,8806.29,10196222.19,1150.48,2018-04-21 23:00:00
8816.54,8915.33,8792.0,8915.31,9881201.36,1116.28,2018-04-22 00:00:00
8815.99,8840.05,8786.8,8816.54,7521078.1,852.82,2018-04-22 01:00:00
8852.05,8874.0,8801.01,8815.99,7295615.33,824.74,2018-04-22 02:00:00
8811.0,8872.09,8802.5,8852.05,5553452.11,628.16,2018-04-22 03:00:00
8843.6,8851.0,8794.62,8811.0,5834143.08,661.67,2018-04-22 04:00:00
8834.73,8887.96,8833.44,8843.6,5076609.01,573.13,2018-04-22 05:00:00
8887.07,8888.0,8834.5,8834.73,5812541.37,655.61,2018-04-22 06:00:00
8875.0,8904.99,8845.0,8887.07,6897888.79,777.72,2018-04-22 07:00:00
8940.03,8963.0,8865.0,8875.0,13042742.27,1461.6,2018-04-22 08:00:00
8910.0,8979.5,8862.22,8940.03,12593401.34,1411.68,2018-04-22 09:00:00
8942.0,8949.0,8902.12,8910.0,7103947.26,795.4,2018-04-22 10:00:00
8916.01,9020.0,8912.0,8942.0,16143461.37,1801.05,2018-04-22 11:00:00
8853.97,8965.82,8768.79,8916.01,19949041.35,2254.36,2018-04-22 12:00:00
8877.0,8913.31,8830.0,8853.97,8561478.25,963.88,2018-04-22 13:00:00
8961.9,8998.0,8874.03,8877.0,14473497.88,1618.62,2018-04-22 14:00:00
8940.67,8984.98,8928.23,8961.9,9937463.57,1109.92,2018-04-22 15:00:00
8919.95,9020.67,8850.0,8940.67,17830457.18,1996.93,2018-04-22 16:00:00
8940.36,8974.63,8919.0,8919.95,7710274.74,862.6,2018-04-22 17:00:00
8948.8,8957.84,8921.02,8940.36,6318980.61,706.86,2018-04-22 18:00:00
8881.0,8948.81,8860.0,8948.8,10548855.41,1185.3,2018-04-22 19:00:00
8898.38,8925.0,8865.99,8881.0,6710908.99,754.69,2018-04-22 20:00:00
8920.02,8928.0,8870.0,8898.3,6269840.12,704.12,2018-04-22 21:00:00
8848.18,8926.88,8820.0,8920.02,8190771.56,922.94,2018-04-22 22:00:00
8787.02,8848.18,8727.68,8848.18,21857469.85,2488.87,2018-04-22 23:00:00
8816.99,8848.73,8745.0,8787.02,11303356.17,1284.9,2018-04-23 00:00:00
8853.24,8888.0,8787.01,8816.99,7993631.36,905.69,2018-04-23 01:00:00
8849.92,8888.0,8821.83,8853.24,8815918.24,995.65,2018-04-23 02:00:00
8861.52,8888.0,8847.01,8849.92,6393550.26,720.91,2018-04-23 03:00:00
8857.85,8878.98,8821.01,8861.52,5610319.06,633.89,2018-04-23 04:00:00
8879.0,8883.0,8827.66,8857.85,6079646.5,686.77,2018-04-23 05:00:00
8899.0,8929.0,8850.0,8879.0,11652791.82,1311.62,2018-04-23 06:00:00
8942.39,8970.01,8895.45,8899.0,15499421.64,1733.42,2018-04-23 07:00:00
8900.31,8957.04,8892.98,8942.39,11216511.22,1256.23,2018-04-23 08:00:00
8905.0,8914.57,8831.0,8900.31,13768494.55,1550.78,2018-04-23 09:00:00
8889.0,8922.0,8874.71,8905.0,8874643.46,996.96,2018-04-23 10:00:00
8911.97,8923.0,8877.75,8889.0,7361857.15,827.19,2018-04-23 11:00:00
8940.74,8985.0,8897.75,8910.02,13636472.85,1526.11,2018-04-23 12:00:00
8929.0,8945.0,8900.0,8940.74,7536657.68,844.03,2018-04-23 13:00:00
8919.0,8940.0,8858.08,8929.0,12391154.07,1392.08,2018-04-23 14:00:00
8898.0,8935.0,8888.0,8919.0,7808417.12,876.37,2018-04-23 15:00:00
8911.54,8938.21,8892.02,8898.0,8312797.4,931.56,2018-04-23 16:00:00
8886.0,8917.58,8861.42,8911.54,8308991.21,935.25,2018-04-23 17:00:00
8893.99,8915.0,8877.01,8886.0,6084397.17,684.02,2018-04-23 18:00:00
8847.37,8900.0,8800.6,8893.99,10857064.59,1225.19,2018-04-23 19:00:00
8924.11,8928.0,8825.01,8847.37,7682174.03,865.14,2018-04-23 20:00:00
8922.0,8926.76,8903.93,8924.11,5953487.79,667.56,2018-04-23 21:00:00
8920.02,8947.64,8909.59,8922.0,7290755.56,816.31,2018-04-23 22:00:00
8934.01,8949.98,8888.0,8920.02,6263091.22,701.99,2018-04-23 23:00:00
9169.97,9219.0,8922.0,8934.01,29504668.59,3242.85,2018-04-24 00:00:00
9186.0,9194.0,9109.81,9169.97,14302357.46,1562.1,2018-04-24 01:00:00
9189.86,9230.15,9150.0,9186.0,16029319.8,1744.56,2018-04-24 02:00:00
9192.47,9211.47,9166.0,9189.86,12080016.25,1313.96,2018-04-24 03:00:00
9266.3,9279.98,9190.0,9192.47,15458436.95,1675.06,2018-04-24 04:00:00
9271.11,9300.0,9214.0,9266.3,14215669.75,1535.53,2018-04-24 05:00:00
9227.37,9278.81,9221.01,9271.11,10296251.32,1112.88,2018-04-24 06:00:00
9216.0,9243.27,9177.0,9227.37,12816875.76,1391.35,2018-04-24 07:00:00
9249.99,9270.0,9216.0,9216.0,7576984.28,819.16,2018-04-24 08:00:00
9285.0,9285.78,9217.03,9249.99,10395571.29,1122.43,2018-04-24 09:00:00
9292.15,9349.0,9275.0,9285.0,20499338.04,2204.06,2018-04-24 10:00:00
9294.57,9332.79,9273.22,9292.15,9887154.59,1062.65,2018-04-24 11:00:00
9380.0,9383.66,9290.0,9294.57,12121448.17,1299.44,2018-04-24 12:00:00
9246.38,9420.0,9221.0,9380.0,28566932.9,3061.71,2018-04-24 13:00:00
9289.69,9331.0,9155.0,9259.99,25765486.27,2783.87,2018-04-24 14:00:00
9347.77,9370.0,9288.21,9289.69,12408033.27,1329.58,2018-04-24 15:00:00
9350.19,9380.0,9309.0,9347.77,13295710.9,1422.81,2018-04-24 16:00:00
9409.97,9415.95,9333.0,9350.19,10961773.41,1168.78,2018-04-24 17:00:00
9410.99,9411.0,9350.0,9409.97,13388445.43,1426.83,2018-04-24 18:00:00
9449.9,9455.0,9293.29,9410.99,19398700.13,2065.66,2018-04-24 19:00:00
9450.79,9463.0,9400.04,9449.9,12898573.69,1367.18,2018-04-24 20:00:00
9468.0,9495.0,9439.13,9450.79,16113356.27,1701.55,2018-04-24 21:00:00
9559.75,9583.61,9425.01,9468.0,25986401.98,2731.13,2018-04-24 22:00:00
9622.02,9731.01,9511.0,9559.75,29793173.83,3094.16,2018-04-24 23:00:00
9529.97,9680.0,9440.0,9619.99,36262842.04,3789.5,2018-04-25 00:00:00
9628.0,9638.68,9466.01,9529.94,19090835.31,1995.41,2018-04-25 01:00:00
9687.05,9759.82,9530.0,9628.0,25942123.96,2677.14,2018-04-25 02:00:00
9347.99,9729.88,9323.02,9687.05,38137198.89,3993.0,2018-04-25 03:00:00
9198.97,9500.0,9110.0,9347.99,57863625.58,6218.31,2018-04-25 04:00:00
9370.0,9411.0,9190.0,9200.0,36712053.28,3938.5,2018-04-25 05:00:00
9415.06,9476.23,9355.0,9370.0,20346812.73,2156.97,2018-04-25 06:00:00
9416.39,9468.0,9322.0,9415.06,16110122.06,1711.11,2018-04-25 07:00:00
9281.98,9438.54,9251.0,9416.39,17865671.47,1908.03,2018-04-25 08:00:00
9272.0,9340.0,9200.1,9281.98,20354125.62,2194.95,2018-04-25 09:00:00
9140.68,9280.0,8960.0,9272.0,52581104.65,5777.49,2018-04-25 10:00:00
9144.03,9189.39,8980.0,9140.68,33646135.42,3704.54,2018-04-25 11:00:00
9129.89,9210.21,9071.0,9144.03,26832717.16,2933.16,2018-04-25 12:00:00
9011.78,9159.03,8925.8,9129.89,28818222.31,3186.89,2018-04-25 13:00:00
8880.0,9042.93,8730.0,9011.78,56617518.91,6390.34,2018-04-25 14:00:00
8972.09,8975.0,8825.0,8880.0,31027046.99,3483.33,2018-04-25 15:00:00
8910.0,8977.0,8846.0,8972.09,21207894.43,2383.88,2018-04-25 16:00:00
9058.0,9089.0,8908.28,8910.0,23114795.39,2564.94,2018-04-25 17:00:00
8991.03,9063.58,8951.0,9058.0,15186628.05,1685.74,2018-04-25 18:00:00
8969.98,9025.0,8948.05,8991.03,11124580.11,1237.54,2018-04-25 19:00:00
9083.0,9116.91,8963.54,8969.98,14051911.81,1549.29,2018-04-25 20:00:00
9178.98,9179.0,9076.01,9083.0,15617730.33,1709.4,2018-04-25 21:00:00
8955.0,9185.01,8926.0,9178.98,21299830.15,2347.1,2018-04-25 22:00:00
8869.99,9007.6,8770.0,8955.0,23489862.53,2649.27,2018-04-25 23:00:00
8800.02,8869.99,8660.0,8869.99,28011978.44,3199.9,2018-04-26 00:00:00
8752.82,8863.85,8720.13,8800.02,16171285.95,1837.11,2018-04-26 01:00:00
8850.15,8899.0,8751.0,8752.82,13265489.53,1500.86,2018-04-26 02:00:00
8808.02,8890.0,8763.14,8850.15,11806801.64,1335.9,2018-04-26 03:00:00
8935.0,8940.01,8800.0,8808.02,17650368.82,1985.14,2018-04-26 04:00:00
8916.56,8977.0,8874.0,8935.0,17068721.24,1913.04,2018-04-26 05:00:00
8841.0,8945.34,8771.0,8916.56,16008200.77,1807.81,2018-04-26 06:00:00
8847.97,8888.99,8803.0,8841.0,11261722.92,1274.24,2018-04-26 07:00:00
8720.5,8887.8,8680.0,8847.97,21980438.31,2511.29,2018-04-26 08:00:00
8746.0,8773.0,8651.62,8720.5,16175288.59,1854.59,2018-04-26 09:00:00
8845.02,8881.0,8738.14,8746.0,15149225.57,1716.32,2018-04-26 10:00:00
8857.01,8917.51,8819.0,8845.02,11725191.43,1323.28,2018-04-26 11:00:00
8900.01,8945.0,8857.01,8857.01,12053198.51,1353.44,2018-04-26 12:00:00
8829.63,8904.93,8785.0,8900.01,10983164.53,1242.09,2018-04-26 13:00:00
8829.99,8885.0,8740.01,8829.63,14015297.87,1591.93,2018-04-26 14:00:00
8806.1,8832.0,8768.6,8829.99,9694089.77,1100.97,2018-04-26 15:00:00
8900.51,8908.53,8775.89,8806.1,12067760.11,1363.2,2018-04-26 16:00:00
8866.43,8925.0,8845.03,8900.51,9246991.55,1041.03,2018-04-26 17:00:00
8845.09,8909.0,8834.02,8866.43,6000087.66,676.73,2018-04-26 18:00:00
8881.54,8895.21,8838.35,8845.09,5632750.71,635.44,2018-04-26 19:00:00
9123.99,9138.0,8880.0,8881.54,23769415.46,2623.2,2018-04-26 20:00:00
9099.0,9169.9,9066.02,9123.99,13931959.3,1527.69,2018-04-26 21:00:00
9221.0,9235.99,9096.01,9099.0,16843968.8,1836.42,2018-04-26 22:00:00
9266.0,9307.48,9188.0,9221.0,20512518.83,2216.41,2018-04-26 23:00:00
9210.32,9297.0,9177.0,9266.0,15098093.33,1634.62,2018-04-27 00:00:00
9249.97,9292.0,9210.21,9210.32,11768526.1,1271.41,2018-04-27 01:00:00
9255.49,9282.0,9233.51,9249.97,9385138.57,1013.73,2018-04-27 02:00:00
9138.94,9258.0,9123.25,9255.49,16908658.97,1839.53,2018-04-27 03:00:00
9204.99,9235.0,9104.88,9143.01,12715636.55,1384.49,2018-04-27 04:00:00
9180.82,9229.59,9160.0,9204.99,8392219.04,911.82,2018-04-27 05:00:00
9250.0,9265.7,9176.99,9180.82,14554209.54,1576.08,2018-04-27 06:00:00
9240.97,9250.0,9188.0,9250.0,8673846.06,940.56,2018-04-27 07:00:00
9260.0,9296.0,9230.0,9240.97,11581499.79,1249.92,2018-04-27 08:00:00
9371.51,9387.48,9241.2,9260.0,16590446.17,1779.96,2018-04-27 09:00:00
9365.0,9395.0,9328.05,9369.0,14165204.6,1512.72,2018-04-27 10:00:00
9309.0,9367.97,9280.59,9365.0,11754946.05,1260.76,2018-04-27 11:00:00
9290.07,9355.0,9253.68,9309.0,11609462.09,1245.16,2018-04-27 12:00:00
9225.0,9318.62,9150.1,9290.07,20695606.63,2243.74,2018-04-27 13:00:00
9288.88,9290.0,9202.0,9225.0,11961252.56,1293.08,2018-04-27 14:00:00
9245.63,9288.88,9210.01,9288.88,11549681.06,1249.15,2018-04-27 15:00:00
9282.1,9328.26,9241.0,9245.63,11995760.86,1290.89,2018-04-27 16:00:00
9290.1,9319.99,9266.0,9282.1,9909311.93,1066.27,2018-04-27 17:00:00
9230.89,9296.31,9213.8,9290.1,8833164.62,954.49,2018-04-27 18:00:00
9089.0,9250.56,9075.01,9230.89,16891248.72,1843.89,2018-04-27 19:00:00
8970.0,9163.38,8940.0,9089.0,24866093.73,2753.23,2018-04-27 20:00:00
8975.35,9053.0,8909.83,8970.0,15962830.11,1774.91,2018-04-27 21:00:00
9031.0,9093.09,8975.35,8975.35,9304802.0,1028.35,2018-04-27 22:00:00
8915.35,9073.93,8889.0,9031.0,11067585.77,1232.02,2018-04-27 23:00:00
9010.11,9049.76,8870.0,8915.35,14721859.17,1642.18,2018-04-28 00:00:00
9126.81,9126.81,9000.0,9010.11,11302163.17,1247.34,2018-04-28 01:00:00
9055.78,9129.17,9050.0,9126.81,11409594.74,1253.99,2018-04-28 02:00:00
9155.0,9196.32,9051.0,9055.78,9223274.13,1010.55,2018-04-28 03:00:00
9138.53,9168.71,9111.21,9155.0,8081163.19,883.5,2018-04-28 04:00:00
9164.49,9188.5,9127.64,9138.53,8216844.34,896.96,2018-04-28 05:00:00
9163.03,9215.66,9150.67,9164.49,11425728.7,1243.63,2018-04-28 06:00:00
9126.22,9171.07,9108.99,9163.03,10127650.21,1108.48,2018-04-28 07:00:00
9217.48,9330.0,9081.02,9126.22,22790618.62,2469.31,2018-04-28 08:00:00
9273.0,9300.4,9155.06,9217.48,16631268.93,1801.62,2018-04-28 09:00:00
9277.29,9310.0,9225.0,9273.0,11367874.08,1225.91,2018-04-28 10:00:00
9218.57,9287.56,9190.0,9277.29,6361111.33,689.06,2018-04-28 11:00:00
9378.07,9400.01,9210.0,9218.57,20371642.94,2182.5,2018-04-28 12:00:00
9387.99,9415.2,9334.0,9378.07,12476035.88,1330.42,2018-04-28 13:00:00
9311.02,9427.48,9280.0,9387.99,21108561.65,2256.45,2018-04-28 14:00:00
9360.0,9361.86,9239.0,9311.02,14503273.94,1560.34,2018-04-28 15:00:00
9316.29,9384.4,9260.0,9360.0,14288331.59,1531.62,2018-04-28 16:00:00
9291.97,9365.35,9287.0,9316.29,14860989.28,1592.16,2018-04-28 17:00:00
9390.52,9410.0,9290.0,9290.0,12955633.56,1381.96,2018-04-28 18:00:00
9393.0,9404.99,9350.9,9390.52,7311719.94,778.92,2018-04-28 19:00:00
9331.58,9427.48,9300.0,9393.0,11350713.5,1209.01,2018-04-28 20:00:00
9300.0,9350.23,9258.0,9331.58,10605385.84,1140.65,2018-04-28 21:00:00
9359.01,9364.0,9300.0,9300.0,7020772.41,751.87,2018-04-28 22:00:00
9348.0,9384.12,9330.01,9359.01,7800445.86,833.48,2018-04-28 23:00:00
9405.0,9427.48,9340.0,9348.0,11657271.46,1239.72,2018-04-29 00:00:00
9499.5,9513.9,9395.05,9405.0,19439324.03,2053.39,2018-04-29 01:00:00
9543.96,9570.51,9475.0,9499.5,17642020.01,1851.94,2018-04-29 02:00:00
9484.26,9544.8,9441.0,9543.96,16251580.14,1712.32,2018-04-29 03:00:00
9465.18,9533.98,9460.0,9484.26,12473630.78,1313.66,2018-04-29 04:00:00
9434.19,9495.48,9400.11,9465.18,11869725.48,1255.66,2018-04-29 05:00:00
9494.01,9498.46,9414.0,9434.19,9345451.18,987.41,2018-04-29 06:00:00
9441.0,9513.97,9430.46,9494.01,10756050.61,1135.33,2018-04-29 07:00:00
9285.47,9480.0,9259.98,9443.2,28801088.7,3076.22,2018-04-29 08:00:00
9284.99,9330.71,9207.0,9285.47,31234450.25,3369.17,2018-04-29 09:00:00
9210.03,9339.37,9163.74,9284.99,22353214.51,2418.54,2018-04-29 10:00:00
9265.0,9278.0,9171.03,9210.03,18987645.75,2060.05,2018-04-29 11:00:00
9247.48,9320.0,9205.0,9265.0,14943715.27,1612.73,2018-04-29 12:00:00
9316.0,9330.0,9247.4,9247.48,13406115.05,1443.09,2018-04-29 13:00:00
9282.01,9382.62,9270.59,9316.0,14336138.8,1536.29,2018-04-29 14:00:00
9337.06,9356.0,9282.01,9282.01,10331362.69,1108.28,2018-04-29 15:00:00
9307.0,9344.97,9302.0,9337.06,9007698.43,966.54,2018-04-29 16:00:00
9330.0,9350.0,9230.23,9307.0,12235347.99,1317.5,2018-04-29 17:00:00
9344.0,9348.56,9300.0,9330.0,6587882.99,706.45,2018-04-29 18:00:00
9320.07,9368.0,9311.0,9344.0,7287739.14,780.43,2018-04-29 19:00:00
9317.99,9339.48,9290.92,9320.07,7137569.45,766.48,2018-04-29 20:00:00
9335.08,9352.0,9307.0,9317.99,5389850.46,577.33,2018-04-29 21:00:00
9405.45,9438.0,9332.0,9335.1,11623207.6,1237.43,2018-04-29 22:00:00
9419.0,9428.99,9380.0,9405.45,7508809.47,797.77,2018-04-29 23:00:00
9425.39,9450.0,9344.02,9419.0,12645971.15,1345.84,2018-04-30 00:00:00
9415.0,9432.0,9381.21,9425.39,10140296.56,1077.57,2018-04-30 01:00:00
9445.01,9450.0,9405.92,9415.0,8117934.87,861.05,2018-04-30 02:00:00
9269.85,9458.64,9235.0,9445.01,19229608.51,2056.22,2018-04-30 03:00:00
9275.0,9326.3,9250.0,9269.85,16544839.94,1779.84,2018-04-30 04:00:00
9350.8,9365.0,9255.01,9275.0,12648930.3,1355.69,2018-04-30 05:00:00
9301.0,9369.21,9260.22,9350.8,12648370.23,1358.39,2018-04-30 06:00:00
9222.01,9312.54,9180.0,9301.0,22486468.1,2438.92,2018-04-30 07:00:00
9195.01,9267.47,9124.99,9222.01,20156382.45,2195.43,2018-04-30 08:00:00
9219.97,9245.0,9161.01,9195.01,11269848.67,1223.73,2018-04-30 09:00:00
9264.8,9281.99,9175.99,9219.97,9537421.09,1032.9,2018-04-30 10:00:00
9276.0,9285.9,9240.9,9264.8,10559228.29,1139.27,2018-04-30 11:00:00
9309.98,9321.94,9267.94,9276.0,10287432.53,1106.24,2018-04-30 12:00:00
9277.0,9327.0,9276.29,9309.98,10486284.03,1127.32,2018-04-30 13:00:00
9273.11,9299.0,9240.0,9277.0,12345242.49,1331.84,2018-04-30 14:00:00
9318.06,9318.06,9240.0,9273.11,8995065.4,968.67,2018-04-30 15:00:00
9287.1,9356.6,9277.37,9318.06,13026137.84,1398.26,2018-04-30 16:00:00
9340.0,9350.0,9287.09,9287.1,8839559.43,947.9,2018-04-30 17:00:00
9350.0,9369.18,9326.0,9340.0,9811080.14,1049.33,2018-04-30 18:00:00
9337.55,9359.48,9280.0,9350.0,8756205.36,939.79,2018-04-30 19:00:00
9281.0,9345.0,9276.61,9337.55,7061066.75,757.62,2018-04-30 20:00:00
9218.39,9286.98,9200.01,9281.0,16424930.72,1778.53,2018-04-30 21:00:00
9186.02,9291.99,9165.96,9218.39,15548673.17,1685.94,2018-04-30 22:00:00
9246.01,9250.08,9181.33,9186.02,11461390.35,1243.76,2018-04-30 23:00:00
8955.01,9248.99,8934.44,9246.01,38973249.75,4302.4,2018-05-01 00:00:00
8994.99,9020.99,8870.0,8955.01,35064659.07,3917.39,2018-05-01 01:00:00
9009.11,9046.0,8921.89,8994.99,18847659.47,2095.96,2018-05-01 02:00:00
8944.88,9019.71,8904.99,9009.11,14083211.57,1570.82,2018-05-01 03:00:00
8975.02,9014.99,8938.01,8938.01,10178831.61,1133.0,2018-05-01 04:00:00
8930.0,8979.0,8894.0,8975.02,11382399.83,1274.07,2018-05-01 05:00:00
8975.03,8987.78,8930.0,8930.0,8199889.27,915.27,2018-05-01 06:00:00
8973.71,9022.06,8961.0,8975.03,12554143.76,1396.37,2018-05-01 07:00:00
9049.98,9076.5,8971.98,8973.71,14718549.62,1629.18,2018-05-01 08:00:00
9028.97,9082.08,9009.0,9049.98,14373628.96,1588.43,2018-05-01 09:00:00
9039.0,9045.99,8975.1,9040.49,9441378.69,1047.54,2018-05-01 10:00:00
8975.01,9063.66,8960.01,9039.0,10455039.19,1158.3,2018-05-01 11:00:00
8896.63,9000.0,8800.49,8975.01,26561711.84,2985.26,2018-05-01 12:00:00
8926.07,8944.59,8841.28,8896.63,12243370.06,1375.69,2018-05-01 13:00:00
8915.0,8939.99,8871.11,8926.07,12036831.18,1351.38,2018-05-01 14:00:00
8915.09,8952.0,8900.0,8915.0,9746134.38,1091.93,2018-05-01 15:00:00
8999.99,9014.73,8915.08,8915.09,11315884.2,1261.71,2018-05-01 16:00:00
8990.0,9038.0,8946.99,8999.99,11183887.3,1243.89,2018-05-01 17:00:00
8985.0,9010.8,8930.01,8990.0,8316121.04,926.39,2018-05-01 18:00:00
8979.52,9007.54,8962.0,8985.0,5420032.4,603.29,2018-05-01 19:00:00
9028.99,9056.0,8971.01,8979.52,7748407.58,860.16,2018-05-01 20:00:00
9080.02,9114.59,9021.96,9028.99,10765357.37,1185.94,2018-05-01 21:00:00
9042.01,9103.65,9032.14,9080.02,12196265.47,1343.11,2018-05-01 22:00:00
9071.48,9112.0,9032.17,9043.87,10559269.39,1163.13,2018-05-01 23:00:00
9041.66,9115.26,9020.0,9071.48,13029310.17,1435.57,2018-05-02 00:00:00
9032.25,9045.9,8970.2,9041.66,10149622.59,1125.74,2018-05-02 01:00:00
9047.0,9057.0,9019.4,9032.25,7131735.48,788.86,2018-05-02 02:00:00
9039.06,9047.0,9001.02,9047.0,7360300.9,815.34,2018-05-02 03:00:00
9077.01,9092.37,9033.27,9039.06,6903667.89,761.41,2018-05-02 04:00:00
9061.36,9105.99,9060.0,9077.01,6746801.58,742.75,2018-05-02 05:00:00
9164.0,9170.0,9060.1,9061.36,12093634.01,1326.55,2018-05-02 06:00:00
9145.0,9170.02,9120.0,9164.0,9578671.6,1047.31,2018-05-02 07:00:00
9127.1,9165.12,9090.3,9145.0,9161720.57,1004.12,2018-05-02 08:00:00
9135.98,9156.41,9112.04,9127.1,7447562.19,815.5,2018-05-02 09:00:00
9156.0,9217.3,9122.66,9135.98,12219823.86,1332.39,2018-05-02 10:00:00
9170.15,9200.0,9156.0,9156.0,10966843.7,1195.26,2018-05-02 11:00:00
9085.01,9180.0,9070.0,9170.15,11545697.06,1264.53,2018-05-02 12:00:00
9112.92,9113.01,9031.0,9085.01,12562278.54,1384.56,2018-05-02 13:00:00
9101.52,9129.11,9079.77,9112.92,8467666.63,929.87,2018-05-02 14:00:00
9155.0,9166.44,9095.0,9101.52,9123128.3,998.7,2018-05-02 15:00:00
9129.0,9172.27,9126.41,9155.0,7873641.89,860.56,2018-05-02 16:00:00
9134.0,9148.0,9111.01,9129.0,7002513.75,767.09,2018-05-02 17:00:00
9125.0,9141.0,9101.32,9134.0,6473743.06,709.54,2018-05-02 18:00:00
9138.94,9140.0,9068.5,9125.0,8189533.64,899.58,2018-05-02 19:00:00
9190.88,9199.0,9108.47,9138.94,7049233.53,770.26,2018-05-02 20:00:00
9225.96,9262.4,9180.01,9190.88,11904162.07,1290.92,2018-05-02 21:00:00
9261.25,9266.0,9200.8,9225.96,7224876.51,782.58,2018-05-02 22:00:00
9247.84,9268.0,9210.38,9261.25,11207531.64,1212.12,2018-05-02 23:00:00
9210.01,9257.36,9188.02,9247.84,8273716.97,897.27,2018-05-03 00:00:00
9230.07,9259.99,9205.0,9210.01,9956650.62,1078.05,2018-05-03 01:00:00
9264.43,9265.0,9214.3,9230.07,9235327.23,999.59,2018-05-03 02:00:00
9250.9,9295.0,9236.06,9264.43,11892394.73,1283.14,2018-05-03 03:00:00
9281.97,9315.68,9250.9,9250.9,12171491.31,1311.08,2018-05-03 04:00:00
9209.82,9296.35,9180.21,9281.97,13103700.39,1418.3,2018-05-03 05:00:00
9210.09,9237.77,9168.4,9209.82,14214612.45,1544.36,2018-05-03 06:00:00
9249.86,9255.0,9191.64,9210.09,8569591.8,928.89,2018-05-03 07:00:00
9238.19,9264.27,9189.41,9249.86,11481493.17,1244.39,2018-05-03 08:00:00
9208.33,9240.0,9170.0,9238.19,12133894.22,1318.75,2018-05-03 09:00:00
9235.38,9236.06,9197.12,9208.33,7959683.46,863.1,2018-05-03 10:00:00
9220.0,9235.91,9188.66,9235.38,7548582.36,819.23,2018-05-03 11:00:00
9320.0,9349.99,9207.39,9224.75,13719358.25,1478.94,2018-05-03 12:00:00
9471.05,9475.0,9294.0,9320.0,24004128.55,2563.58,2018-05-03 13:00:00
9458.0,9490.6,9412.0,9471.05,21793572.39,2306.21,2018-05-03 14:00:00
9442.28,9480.4,9406.91,9458.0,10952393.06,1160.03,2018-05-03 15:00:00
9613.12,9613.12,9428.38,9442.28,18469675.18,1943.6,2018-05-03 16:00:00
9711.16,9718.0,9551.0,9613.12,32045649.83,3331.74,2018-05-03 17:00:00
9684.99,9779.0,9620.0,9711.16,30072116.86,3103.05,2018-05-03 18:00:00
9666.01,9734.99,9620.93,9684.99,14003392.8,1446.59,2018-05-03 19:00:00
9682.0,9698.86,9614.01,9666.01,12148635.25,1258.29,2018-05-03 20:00:00
9678.0,9697.0,9661.42,9682.0,8077319.01,834.46,2018-05-03 21:00:00
9724.01,9735.0,9641.44,9678.0,9648534.3,997.06,2018-05-03 22:00:00
9750.0,9844.0,9711.22,9724.01,16583152.42,1693.95,2018-05-03 23:00:00
9599.0,9750.0,9520.85,9750.0,21263912.62,2213.34,2018-05-04 00:00:00
9615.97,9689.76,9593.89,9599.0,10579413.69,1098.21,2018-05-04 01:00:00
9649.12,9679.0,9600.0,9615.97,8597955.51,891.71,2018-05-04 02:00:00
9580.0,9659.0,9540.0,9649.12,13064644.4,1359.74,2018-05-04 03:00:00
9638.52,9650.03,9572.0,9580.0,6817984.01,708.05,2018-05-04 04:00:00
9635.1,9645.23,9610.51,9638.52,7811092.89,811.08,2018-05-04 05:00:00
9689.0,9728.0,9605.0,9635.1,9741670.49,1008.31,2018-05-04 06:00:00
9697.99,9733.0,9665.0,9689.0,8814482.42,909.27,2018-05-04 07:00:00
9798.5,9830.04,9690.13,9697.99,18826509.51,1925.44,2018-05-04 08:00:00
9761.64,9816.76,9670.0,9798.5,13938434.56,1429.54,2018-05-04 09:00:00
9711.0,9780.0,9701.69,9761.64,8682774.27,891.79,2018-05-04 10:00:00
9765.0,9805.44,9656.01,9711.0,12422532.89,1278.25,2018-05-04 11:00:00
